Batch,Loss,Logits,Predicted Class,Ground Truth
10,0.0030056864488869905,[5.805746],[1],[1.]
10,0.0011108742328360677,[6.8020525],[1],[1.]
10,0.002552500693127513,[5.969405],[1],[1.]
10,0.0028241255786269903,[5.868144],[1],[1.]
10,0.0001621246337890625,[-8.724938],[0],[0.]
10,7.62939453125e-06,[-11.740674],[0],[0.]
11,0.0010647773742675781,[-6.8445187],[0],[0.]
11,0.000441242620581761,[7.725695],[1],[1.]
11,0.0,[-15.357373],[0],[0.]
11,0.01803409308195114,[4.0064607],[1],[1.]
11,0.00989675521850586,[-4.6105857],[0],[0.]
11,0.0009124744683504105,[6.998894],[1],[1.]
11,2.956390380859375e-05,[-10.424301],[0],[0.]
11,0.0023142637219280005,[6.0675063],[1],[1.]
12,5.7220458984375e-05,[-9.772064],[0],[0.]
12,0.09155011177062988,[-2.344744],[0],[0.]
12,0.0008291869889944792,[7.0946503],[1],[1.]
12,0.0014015655033290386,[6.5694647],[1],[1.]
12,0.00035953521728515625,[-7.9309187],[0],[0.]
12,0.0031766891479492188,[-5.750274],[0],[0.]
12,0.0001922192022902891,[8.556778],[1],[1.]
12,0.000247955322265625,[-8.301062],[0],[0.]
13,9.5367431640625e-07,[-14.338894],[0],[0.]
13,0.004509449005126953,[-5.3993073],[0],[0.]
13,0.002239227294921875,[-6.100524],[0],[0.]
13,0.0007271972135640681,[7.2259493],[1],[1.]
13,0.0007332067470997572,[7.217716],[1],[1.]
13,0.0033749134745448828,[5.6896977],[1],[1.]
13,0.002010822296142578,[-6.2082877],[0],[0.]
13,0.05855727195739746,[-2.8083274],[0],[0.]
14,0.00014209747314453125,[-8.858301],[0],[0.]
14,0.02398371696472168,[-3.718361],[0],[0.]
14,0.0022217780351638794,[6.1083364],[1],[1.]
14,0.001817377284169197,[6.309452],[1],[1.]
14,0.029742717742919922,[-3.5002632],[0],[0.]
14,1.239776611328125e-05,[-11.324941],[0],[0.]
14,0.001071929931640625,[-6.837694],[0],[0.]
14,0.000277043494861573,[8.191197],[1],[1.]
15,0.0004677772521972656,[-7.666788],[0],[0.]
15,0.0025524497032165527,[5.969425],[1],[1.]
15,0.0,[-19.441992],[0],[0.]
15,1.52587890625e-05,[-11.094735],[0],[0.]
15,0.005751790013164282,[5.155367],[1],[1.]
15,0.0031064448412507772,[5.7727227],[1],[1.]
15,0.17613618075847626,[1.6471374],[1],[1.]
15,0.006003113463521004,[5.112474],[1],[1.]
16,1.8882509469985962,[1.7241586],[1],[0.]
16,0.0001926422119140625,[-8.555751],[0],[0.]
16,0.0002087157336063683,[8.474433],[1],[1.]
16,0.007739543914794922,[-4.8575306],[0],[0.]
16,0.011164188385009766,[-4.4894376],[0],[0.]
0,0.021357297897338867,[-3.8356624],[0],[0.]
0,0.002048526657745242,[6.18961],[1],[1.]
0,6.67572021484375e-06,[-11.872203],[0],[0.]
0,0.00045490264892578125,[-7.695616],[0],[0.]
0,0.00029799604089930654,[8.118281],[1],[1.]
0,0.002295630518347025,[6.0755997],[1],[1.]
0,0.0,[-14.734899],[0],[0.]
0,0.018454676494002342,[3.983196],[1],[1.]
1,0.060411691665649414,[-2.7762153],[0],[0.]
1,0.00034809112548828125,[-7.9627],[0],[0.]
1,0.04673147201538086,[-3.039879],[0],[0.]
1,9.250640869140625e-05,[-9.283548],[0],[0.]
1,0.22949481010437012,[-1.354934],[0],[0.]
1,9.283563122153282e-05,[9.284634],[1],[1.]
1,8.689380047144368e-05,[9.3507805],[1],[1.]
1,2.47955322265625e-05,[-10.60539],[0],[0.]
2,6.103515625e-05,[-9.703485],[0],[0.]
2,9.5367431640625e-07,[-13.557354],[0],[0.]
2,0.39575037360191345,[0.72257924],[1],[1.]
2,0.004242406226694584,[5.4605026],[1],[1.]
2,2.86102294921875e-06,[-12.753819],[0],[0.]
2,0.06298384070396423,[2.7332199],[1],[1.]
2,0.004005757160484791,[5.518019],[1],[1.]
2,0.0014669866068288684,[6.5238113],[1],[1.]
3,0.04069611802697182,[3.1812055],[1],[1.]
3,0.0035053843166679144,[5.651702],[1],[1.]
3,4.76837158203125e-05,[-9.952985],[0],[0.]
3,6.29425048828125e-05,[-9.679228],[0],[0.]
3,0.02299642562866211,[-3.7608957],[0],[0.]
3,0.010294133797287941,[4.5710297],[1],[1.]
3,0.02104339562356472,[3.8506284],[1],[1.]
3,0.00013828277587890625,[-8.888592],[0],[0.]
4,0.01509109791368246,[4.186095],[1],[1.]
4,0.006834214553236961,[4.9823947],[1],[1.]
4,2.002716064453125e-05,[-10.8375225],[0],[0.]
4,0.9253026247024536,[-0.42044017],[0],[1.]
4,0.0191190242767334,[-3.9474928],[0],[0.]
4,0.0028872881084680557,[5.8459935],[1],[1.]
4,5.575992107391357,[-5.5721974],[0],[1.]
4,0.00025844573974609375,[-8.261003],[0],[0.]
5,2.956390380859375e-05,[-10.437132],[0],[0.]
5,0.00797091331332922,[4.827968],[1],[1.]
5,1.239776611328125e-05,[-11.325639],[0],[0.]
5,0.0005799030768685043,[7.4523597],[1],[1.]
5,0.09682022035121918,[2.2860987],[1],[1.]
5,0.0016274452209472656,[-6.4200387],[0],[0.]
5,0.012935638427734375,[-4.341294],[0],[0.]
5,0.04498042166233063,[3.0789535],[1],[1.]
6,0.2659339904785156,[-1.1885949],[0],[0.]
6,0.0347745418548584,[-3.3414307],[0],[0.]
6,1.448976993560791,[1.1813455],[1],[0.]
6,0.00966501235961914,[-4.634396],[0],[0.]
6,0.6426166296005249,[-0.10375095],[0],[0.]
6,0.05380725860595703,[-2.8953228],[0],[0.]
6,0.004817008972167969,[-5.333169],[0],[0.]
6,0.19534242153167725,[-1.5337409],[0],[0.]
7,0.12065603584051132,[2.0538769],[1],[1.]
7,7.152557373046875e-05,[-9.549538],[0],[0.]
7,0.026724789291620255,[3.6087716],[1],[1.]
7,0.02574058063328266,[3.6467886],[1],[1.]
7,0.012135007418692112,[4.405587],[1],[1.]
7,0.02795364521443844,[3.5631983],[1],[1.]
7,1.1444091796875e-05,[-11.393608],[0],[0.]
7,0.00010395050048828125,[-9.171557],[0],[0.]
8,0.05493498221039772,[2.8740118],[1],[1.]
8,0.1117989793419838,[2.1346326],[1],[1.]
8,0.007335502654314041,[4.9113593],[1],[1.]
8,0.0012655258178710938,[-6.6715665],[0],[0.]
8,7.82012939453125e-05,[-9.450841],[0],[0.]
8,0.0072649093344807625,[4.921065],[1],[1.]
8,0.023797988891601562,[-3.7262335],[0],[0.]
8,0.00030803680419921875,[-8.086172],[0],[0.]
9,0.0004715919494628906,[-7.6592283],[0],[0.]
9,0.002996406052261591,[5.808843],[1],[1.]
9,0.0005474090576171875,[-7.510045],[0],[0.]
9,0.006843844428658485,[4.980982],[1],[1.]
9,0.03486406430602074,[3.338816],[1],[1.]
9,0.00021648406982421875,[-8.439738],[0],[0.]
9,0.00944375991821289,[-4.6576924],[0],[0.]
9,0.06250429153442383,[-2.7411046],[0],[0.]
10,0.0016603469848632812,[-6.3998246],[0],[0.]
10,0.11341238021850586,[-2.1194823],[0],[0.]
10,0.024911943823099136,[3.6799262],[1],[1.]
10,0.004286766052246094,[-5.4500904],[0],[0.]
10,0.14340054988861084,[-1.8695575],[0],[0.]
10,0.002932111732661724,[5.830566],[1],[1.]
10,0.004162311553955078,[-5.4796324],[0],[0.]
10,0.004425048828125,[-5.4182925],[0],[0.]
11,9.5367431640625e-07,[-13.680599],[0],[0.]
11,0.12643295526504517,[2.0041606],[1],[1.]
11,0.05264013260602951,[2.917841],[1],[1.]
11,0.0798514261841774,[2.4873962],[1],[1.]
11,4.291534423828125e-05,[-10.058236],[0],[0.]
11,0.050480812788009644,[2.9608154],[1],[1.]
11,1.0781493186950684,[-0.66229355],[0],[1.]
11,0.042646970599889755,[3.1333997],[1],[1.]
12,0.014331826008856297,[4.238098],[1],[1.]
12,2.86102294921875e-06,[-12.840375],[0],[0.]
12,3.814697265625e-05,[-10.173354],[0],[0.]
12,0.03124341368675232,[3.4502842],[1],[1.]
12,3.528594970703125e-05,[-10.25333],[0],[0.]
12,0.008279860951006413,[4.7897863],[1],[1.]
12,0.03420944884419441,[3.3581],[1],[1.]
12,0.07275935262441635,[2.5839975],[1],[1.]
13,0.008532488718628883,[4.759605],[1],[1.]
13,0.0371551513671875,[-3.2740154],[0],[0.]
13,0.05402904748916626,[2.8910973],[1],[1.]
13,0.8336871862411499,[-0.26374036],[0],[1.]
13,2.956390380859375e-05,[-10.416035],[0],[0.]
13,0.0005474090576171875,[-7.509678],[0],[0.]
13,0.05706096813082695,[2.8349688],[1],[1.]
13,0.011219501495361328,[-4.4844656],[0],[0.]
14,0.014661349356174469,[4.215201],[1],[1.]
14,0.00345611572265625,[-5.66592],[0],[0.]
14,0.020823119208216667,[3.8612618],[1],[1.]
14,9.5367431640625e-07,[-13.6225815],[0],[0.]
14,5.7220458984375e-06,[-12.095225],[0],[0.]
14,0.01935034990310669,[3.935354],[1],[1.]
14,0.014603162184357643,[4.219207],[1],[1.]
14,0.030709456652402878,[3.4677906],[1],[1.]
15,0.04700875282287598,[-3.0338256],[0],[0.]
15,0.003136157989501953,[-5.763135],[0],[0.]
15,0.08954405784606934,[-2.3679187],[0],[0.]
15,0.1125638484954834,[-2.127426],[0],[0.]
15,0.5277085304260254,[-0.3637804],[0],[0.]
15,0.014913494698703289,[4.198023],[1],[1.]
15,0.012864112854003906,[-4.346889],[0],[0.]
15,0.09448003768920898,[-2.311756],[0],[0.]
16,0.0045375823974609375,[-5.393095],[0],[0.]
16,0.002354145050048828,[-6.0504947],[0],[0.]
16,0.01948677748441696,[3.9282598],[1],[1.]
16,0.0024385452270507812,[-6.0152316],[0],[0.]
16,0.004657660145312548,[5.3669124],[1],[1.]
0,0.004595575854182243,[5.3803625],[1],[1.]
0,0.0475163459777832,[-3.0228305],[0],[0.]
0,0.0001468658447265625,[-8.825478],[0],[0.]
0,1.33514404296875e-05,[-11.205902],[0],[0.]
0,0.004361982923001051,[5.4326468],[1],[1.]
0,0.014384092763066292,[4.2344317],[1],[1.]
0,0.006781293544918299,[4.990195],[1],[1.]
0,2.384185791015625e-05,[-10.646455],[0],[0.]
1,0.021969981491565704,[3.807073],[1],[1.]
1,0.0004458496696315706,[7.715306],[1],[1.]
1,0.000141143798828125,[-8.868771],[0],[0.]
1,0.0043315887451171875,[-5.439662],[0],[0.]
1,1.621246337890625e-05,[-11.00279],[0],[0.]
1,0.0297031719237566,[3.5016131],[1],[1.]
1,0.0009627342224121094,[-6.9450383],[0],[0.]
1,0.030806608498096466,[3.4645832],[1],[1.]
2,0.00828990526497364,[4.788569],[1],[1.]
2,0.008769362233579159,[4.7321033],[1],[1.]
2,0.0005826950073242188,[-7.4478707],[0],[0.]
2,6.67572021484375e-06,[-11.881982],[0],[0.]
2,0.08337831497192383,[-2.4423888],[0],[0.]
2,0.004296745639294386,[5.447748],[1],[1.]
2,0.000118255615234375,[-9.04592],[0],[0.]
2,0.014884603209793568,[4.1999764],[1],[1.]
3,0.007526721339672804,[4.88553],[1],[1.]
3,0.001384985982440412,[6.5813727],[1],[1.]
3,1.239776611328125e-05,[-11.315736],[0],[0.]
3,0.005303859710693359,[-5.2366543],[0],[0.]
3,0.000347137451171875,[-7.965939],[0],[0.]
3,0.6502832770347595,[-0.08764764],[0],[0.]
3,0.00036011592601425946,[7.9289045],[1],[1.]
3,0.0005540847778320312,[-7.498001],[0],[0.]
4,0.008268164470791817,[4.791206],[1],[1.]
4,0.18261992931365967,[1.6076491],[1],[1.]
4,0.0,[-15.537087],[0],[0.]
4,0.015596074052155018,[4.152928],[1],[1.]
4,0.014810693450272083,[4.2049913],[1],[1.]
4,0.6752249002456665,[0.03617164],[1],[1.]
4,0.01566484197974205,[4.148494],[1],[1.]
4,0.0,[-15.919929],[0],[0.]
5,0.0005641539464704692,[7.4799013],[1],[1.]
5,0.0005273818969726562,[-7.547669],[0],[0.]
5,1.049041748046875e-05,[-11.50534],[0],[0.]
5,0.002795349108055234,[5.8784003],[1],[1.]
5,5.435943603515625e-05,[-9.814811],[0],[0.]
5,0.0009522438049316406,[-6.956271],[0],[0.]
5,0.0034526814706623554,[5.6668773],[1],[1.]
5,0.00850498303771019,[4.7628474],[1],[1.]
6,0.0020522293634712696,[6.1878023],[1],[1.]
6,0.008364520967006683,[4.779571],[1],[1.]
6,0.002536773681640625,[-5.9756346],[0],[0.]
6,0.004414395894855261,[5.420676],[1],[1.]
6,0.005278587341308594,[-5.2414227],[0],[0.]
6,1.9073486328125e-06,[-13.258534],[0],[0.]
6,0.0003108978271484375,[-8.075786],[0],[0.]
6,0.0028523695655167103,[5.8581786],[1],[1.]
7,3.814697265625e-06,[-12.457212],[0],[0.]
7,0.0027229622937738895,[5.904673],[1],[1.]
7,0.0021448135375976562,[-6.143581],[0],[0.]
7,9.918212890625e-05,[-9.215463],[0],[0.]
7,0.000499644607771188,[7.6013637],[1],[1.]
7,0.0029676533304154873,[5.8184996],[1],[1.]
7,0.027121543884277344,[-3.5938337],[0],[0.]
7,0.3393927812576294,[-0.906106],[0],[0.]
8,0.004128932952880859,[-5.487635],[0],[0.]
8,3.719329833984375e-05,[-10.210649],[0],[0.]
8,0.012469455599784851,[4.378232],[1],[1.]
8,0.004785442259162664,[5.339783],[1],[1.]
8,0.001166334841400385,[6.753306],[1],[1.]
8,0.008497238159179688,[-4.763771],[0],[0.]
8,0.0,[-15.290523],[0],[0.]
8,0.0006691336166113615,[7.309192],[1],[1.]
9,0.0003631934232544154,[7.9203935],[1],[1.]
9,0.0,[-17.564817],[0],[0.]
9,0.016519665718078613,[4.0949326],[1],[1.]
9,0.0032133536878973246,[5.738833],[1],[1.]
9,0.014595380052924156,[4.2197437],[1],[1.]
9,0.02976980432868004,[3.4993389],[1],[1.]
9,3.62396240234375e-05,[-10.219585],[0],[0.]
9,0.0003204345703125,[-8.045643],[0],[0.]
10,0.0004477500915527344,[-7.7115226],[0],[0.]
10,2.86102294921875e-06,[-12.807217],[0],[0.]
10,0.0004382133483886719,[-7.732612],[0],[0.]
10,0.012071110308170319,[4.4108987],[1],[1.]
10,0.0025327682960778475,[5.9771757],[1],[1.]
10,0.00014495849609375,[-8.83845],[0],[0.]
10,0.002667282475158572,[5.925361],[1],[1.]
10,0.000276720616966486,[8.192364],[1],[1.]
11,0.009068446233868599,[4.6984167],[1],[1.]
11,0.012399287894368172,[4.38391],[1],[1.]
11,3.4332275390625e-05,[-10.268044],[0],[0.]
11,0.006534977816045284,[5.027317],[1],[1.]
11,4.76837158203125e-06,[-12.168115],[0],[0.]
11,0.00043010711669921875,[-7.750779],[0],[0.]
11,0.0042884512804448605,[5.4496846],[1],[1.]
11,0.04421234875917435,[3.0965636],[1],[1.]
12,0.023214340209960938,[-3.7513561],[0],[0.]
12,0.2583118677139282,[-1.2216533],[0],[0.]
12,3.814697265625e-06,[-12.398355],[0],[0.]
12,0.00013446807861328125,[-8.91551],[0],[0.]
12,0.510938286781311,[-0.40518343],[0],[0.]
12,0.0002062965795630589,[8.486093],[1],[1.]
12,0.0013601150130853057,[6.599506],[1],[1.]
12,0.08157801628112793,[-2.46513],[0],[0.]
13,0.22974824905395508,[-1.3536988],[0],[0.]
13,0.05229520797729492,[-2.9245896],[0],[0.]
13,0.0005018897936679423,[7.596879],[1],[1.]
13,1.1558363437652588,[0.77780026],[1],[0.]
13,0.00013065338134765625,[-8.94312],[0],[0.]
13,0.3422473073005676,[-0.8962223],[0],[0.]
13,0.007149219512939453,[-4.937178],[0],[0.]
13,0.009979248046875,[-4.6022754],[0],[0.]
14,0.0016717910766601562,[-6.3929887],[0],[0.]
14,0.00017070770263671875,[-8.673593],[0],[0.]
14,0.003050402505323291,[5.790956],[1],[1.]
14,0.0013065338134765625,[-6.6397715],[0],[0.]
14,1.71661376953125e-05,[-10.997779],[0],[0.]
14,0.0017927078297361732,[6.3231316],[1],[1.]
14,1.1519849067553878e-05,[11.371433],[1],[1.]
14,0.0014395713806152344,[-6.5426598],[0],[0.]
15,0.0003533363342285156,[-7.948329],[0],[0.]
15,0.0,[-16.981216],[0],[0.]
15,0.011595932766795158,[4.4512973],[1],[1.]
15,0.0041443174704909325,[5.4839444],[1],[1.]
15,0.00010719225974753499,[9.140833],[1],[1.]
15,7.152557373046875e-05,[-9.539891],[0],[0.]
15,0.0002231597900390625,[-8.4095745],[0],[0.]
15,0.0017670879606157541,[6.3375387],[1],[1.]
16,0.004670143127441406,[-5.364278],[0],[0.]
16,0.06566524505615234,[-2.6901727],[0],[0.]
16,1.33514404296875e-05,[-11.213685],[0],[0.]
16,0.028165817260742188,[-3.5555282],[0],[0.]
16,0.00014417771308217198,[8.844392],[1],[1.]
0,0.14011535048484802,[1.8944137],[1],[1.]
0,0.0,[-20.039944],[0],[0.]
0,0.11835351586341858,[2.074319],[1],[1.]
0,0.04854440689086914,[-3.000905],[0],[0.]
0,0.005827696993947029,[5.142218],[1],[1.]
0,0.0074554733000695705,[4.8950768],[1],[1.]
0,9.5367431640625e-07,[-14.008545],[0],[0.]
0,0.0035317123401910067,[5.644206],[1],[1.]
1,0.0006952285766601562,[-7.271077],[0],[0.]
1,7.62939453125e-06,[-11.731078],[0],[0.]
1,0.0007967948913574219,[-7.1342645],[0],[0.]
1,4.18306008214131e-05,[10.0818615],[1],[1.]
1,8.20159912109375e-05,[-9.408414],[0],[0.]
1,1.760731356625911e-05,[10.947187],[1],[1.]
1,0.18637347221374512,[-1.5853692],[0],[0.]
1,0.0031185150146484375,[-5.7688074],[0],[0.]
2,1.1911027431488037,[-0.8288609],[0],[1.]
2,0.0,[-16.757395],[0],[0.]
2,0.019301114603877068,[3.9379263],[1],[1.]
2,0.0009024153114296496,[7.0099845],[1],[1.]
2,0.08241196721792221,[2.4545357],[1],[1.]
2,0.0,[-21.06773],[0],[0.]
2,0.009458250366151333,[4.656135],[1],[1.]
2,0.01760321855545044,[4.030859],[1],[1.]
3,0.1390107423067093,[1.9028937],[1],[1.]
3,0.00033395373611710966,[8.004341],[1],[1.]
3,6.67572021484375e-06,[-11.927573],[0],[0.]
3,0.0,[-15.007026],[0],[0.]
3,0.004030716605484486,[5.511795],[1],[1.]
3,0.0018537783762440085,[6.2896023],[1],[1.]
3,7.62939453125e-06,[-11.837642],[0],[0.]
3,0.00022125244140625,[-8.414468],[0],[0.]
4,0.0006589889526367188,[-7.3241777],[0],[0.]
4,0.0009054526453837752,[7.006623],[1],[1.]
4,0.00015926361083984375,[-8.74511],[0],[0.]
4,6.5943904701271094e-06,[11.929288],[1],[1.]
4,0.0,[-17.347572],[0],[0.]
4,0.0058383941650390625,[-5.140394],[0],[0.]
4,0.0030794143676757812,[-5.781433],[0],[0.]
4,0.025648783892393112,[3.6504073],[1],[1.]
5,0.0009694099426269531,[-6.9382305],[0],[0.]
5,0.017179489135742188,[-4.055436],[0],[0.]
5,5.447360763355391e-06,[12.120377],[1],[1.]
5,0.01944255828857422,[-3.9305546],[0],[0.]
5,9.5367431640625e-06,[-11.550219],[0],[0.]
5,0.006995677947998047,[-4.9589605],[0],[0.]
5,0.06853556632995605,[-2.6459377],[0],[0.]
5,0.0016164779663085938,[-6.4265504],[0],[0.]
6,1.1047543466702336e-06,[13.715887],[1],[1.]
6,4.76837158203125e-05,[-9.9585285],[0],[0.]
6,0.0902407169342041,[-2.359814],[0],[0.]
6,8.58306884765625e-06,[-11.719581],[0],[0.]
6,0.0005021095275878906,[-7.5962176],[0],[0.]
6,0.000102996826171875,[-9.178099],[0],[0.]
6,2.658263921737671,[2.5856183],[1],[0.]
6,0.3006906509399414,[-1.0475634],[0],[0.]
7,4.76837158203125e-06,[-12.352673],[0],[0.]
7,0.013765704818069935,[4.278684],[1],[1.]
7,0.005654165055602789,[5.1725345],[1],[1.]
7,0.0015277862548828125,[-6.4832444],[0],[0.]
7,1.5105100828805007e-05,[11.100471],[1],[1.]
7,0.0004437429888639599,[7.720043],[1],[1.]
7,0.0,[-20.424717],[0],[0.]
7,4.76837158203125e-06,[-12.267423],[0],[0.]
8,0.0,[-16.60261],[0],[0.]
8,0.0004238345427438617,[7.7659554],[1],[1.]
8,0.0,[-16.498056],[0],[0.]
8,0.01069655828177929,[4.5324802],[1],[1.]
8,0.0006271249731071293,[7.374051],[1],[1.]
8,0.01977705955505371,[-3.9133234],[0],[0.]
8,0.0020114053040742874,[6.207916],[1],[1.]
8,1.1444091796875e-05,[-11.376193],[0],[0.]
9,3.6235353036317974e-05,[10.225457],[1],[1.]
9,2.3504317141487263e-05,[10.658315],[1],[1.]
9,1.621246337890625e-05,[-11.026054],[0],[0.]
9,0.0012083053588867188,[-6.7178454],[0],[0.]
9,0.0013213157653808594,[-6.6284223],[0],[0.]
9,1.239776611328125e-05,[-11.311063],[0],[0.]
9,0.00047969818115234375,[-7.6421704],[0],[0.]
9,0.015500068664550781,[-4.1591554],[0],[0.]
10,0.0,[-14.810173],[0],[0.]
10,0.000588593480642885,[7.4374804],[1],[1.]
10,0.0,[-16.5521],[0],[0.]
10,0.0019798201974481344,[6.223759],[1],[1.]
10,0.0,[-16.265484],[0],[0.]
10,0.00038362652412615716,[7.865649],[1],[1.]
10,0.11992935836315155,[2.0602884],[1],[1.]
10,0.004744410514831543,[5.348415],[1],[1.]
11,0.07060839980840683,[2.6150942],[1],[1.]
11,0.047101184725761414,[3.031814],[1],[1.]
11,0.03338802605867386,[3.3828175],[1],[1.]
11,0.020857304334640503,[3.8596044],[1],[1.]
11,0.0004246062890160829,[7.764136],[1],[1.]
11,0.0,[-20.267033],[0],[0.]
11,0.015978030860424042,[4.128541],[1],[1.]
11,0.0,[-25.01039],[0],[0.]
12,1.1444091796875e-05,[-11.376161],[0],[0.]
12,6.610253331018612e-05,[9.62427],[1],[1.]
12,0.0,[-20.644915],[0],[0.]
12,1.33514404296875e-05,[-11.244881],[0],[0.]
12,0.041626520454883575,[3.1581323],[1],[1.]
12,0.002255797851830721,[6.0931234],[1],[1.]
12,1.549302101135254,[-1.3105421],[0],[1.]
12,0.017154352739453316,[4.056914],[1],[1.]
13,0.0,[-15.126355],[0],[0.]
13,0.00020255411800462753,[8.504402],[1],[1.]
13,7.915496826171875e-05,[-9.449596],[0],[0.]
13,0.005068778991699219,[-5.282136],[0],[0.]
13,0.009928273968398571,[4.6074004],[1],[1.]
13,0.002590179443359375,[-5.954798],[0],[0.]
13,4.817904846277088e-05,[9.940562],[1],[1.]
13,3.814697265625e-06,[-12.422016],[0],[0.]
14,0.0007123895338736475,[7.2465296],[1],[1.]
14,4.1961669921875e-05,[-10.082961],[0],[0.]
14,0.0016382326139137149,[6.413318],[1],[1.]
14,0.0010733010713011026,[6.8364797],[1],[1.]
14,2.956390380859375e-05,[-10.413677],[0],[0.]
14,0.020408224314451218,[3.8815958],[1],[1.]
14,3.814697265625e-06,[-12.563514],[0],[0.]
14,8.58306884765625e-06,[-11.651087],[0],[0.]
15,4.100799560546875e-05,[-10.091469],[0],[0.]
15,0.0006240736693143845,[7.37893],[1],[1.]
15,0.000507354736328125,[-7.5863614],[0],[0.]
15,6.961822509765625e-05,[-9.574824],[0],[0.]
15,0.00024183126515708864,[8.327149],[1],[1.]
15,1.52587890625e-05,[-11.092126],[0],[0.]
15,0.00031599667272530496,[8.059621],[1],[1.]
15,5.91278076171875e-05,[-9.741294],[0],[0.]
16,0.0,[-15.411372],[0],[0.]
16,0.03487343341112137,[3.3385425],[1],[1.]
16,1.9073486328125e-06,[-13.218953],[0],[0.]
16,0.008349009789526463,[4.781435],[1],[1.]
16,0.0007456282619386911,[7.2009106],[1],[1.]
0,9.5367431640625e-06,[-11.588733],[0],[0.]
0,0.0002995583927258849,[8.113051],[1],[1.]
0,8.967360918177292e-05,[9.319289],[1],[1.]
0,0.008147839456796646,[4.805926],[1],[1.]
0,0.07273789495229721,[2.5843034],[1],[1.]
0,2.002716064453125e-05,[-10.822842],[0],[0.]
0,0.0,[-16.202873],[0],[0.]
0,0.0013489723205566406,[-6.6076283],[0],[0.]
1,0.016484584659337997,[4.097076],[1],[1.]
1,0.002112326677888632,[6.158909],[1],[1.]
1,5.7220458984375e-05,[-9.776465],[0],[0.]
1,0.0,[-22.1987],[0],[0.]
1,0.00754091190174222,[4.8836393],[1],[1.]
1,6.389617919921875e-05,[-9.665524],[0],[0.]
1,1.0435702800750732,[-0.60940474],[0],[1.]
1,0.0022438678424805403,[6.098432],[1],[1.]
2,0.00032329559326171875,[-8.035588],[0],[0.]
2,0.00847652181982994,[4.766214],[1],[1.]
2,0.0008809169521555305,[7.0341067],[1],[1.]
2,0.0,[-20.567327],[0],[0.]
2,1.9073486328125e-06,[-13.053688],[0],[0.]
2,0.002926349639892578,[-5.8325267],[0],[0.]
2,0.001303569762967527,[6.641997],[1],[1.]
2,0.003893148386850953,[5.54659],[1],[1.]
3,0.0005755424499511719,[-7.4602437],[0],[0.]
3,0.011790752410888672,[-4.4345503],[0],[0.]
3,0.00011883434490300715,[9.037721],[1],[1.]
3,0.26218414306640625,[-1.2047534],[0],[0.]
